,NDB_No,Factor_Code
35390,23007,H0003
35391,23007,J0001
35392,23007,K0003
35393,23007,M0001
35394,23007,N0001
35395,23007,P0024
35396,23007,R0001
35397,23007,Z0252
35398,23008,A0150
35399,23008,A1283
35400,23008,B1161
35401,23008,C0269
35402,23008,E0150
35403,23008,F0014
35404,23008,G0006
35405,23008,H0003
35406,23008,J0001
35407,23008,K0003
35408,23008,M0001
35409,23008,N0001
35410,23008,P0024
35411,23008,R0001
35412,23008,Z0011
35413,23008,Z0252
35414,23030,A0150
35415,23030,A1283
35416,23030,B1161
35417,23030,C0269
35418,23030,E0150
35419,23030,F0003
35420,23030,G0003
35421,23030,H0003
35422,23030,J0001
35423,23030,K0003
35424,23030,M0001
35425,23030,N0001
35426,23030,P0024
35427,23030,R0001
35428,23030,Z0106
35429,23031,A0150
35430,23031,A1283
35431,23031,B1161
35432,23031,C0269
35433,23031,E0150
35434,23031,F0014
35435,23031,G0006
35436,23031,H0003
35437,23031,J0001
35438,23031,K0003
35439,23031,M0001
35440,23031,N0001
35441,23031,P0024
35442,23031,R0001
35443,23031,Z0106
35444,23032,A0150
35445,23032,A1283
35446,23032,B1161
35447,23032,C0269
35448,23032,E0150
35449,23032,F0003
35450,23032,G0003
35451,23032,H0003
35452,23032,J0001
35453,23032,K0003
35454,23032,M0001
35455,23032,N0001
35456,23032,P0024
35457,23032,R0001
35458,23032,Z0106
35459,23033,A0150
35460,23033,A1283
35461,23033,B1161
35462,23033,C0269
35463,23033,E0150
35464,23033,F0014
35465,23033,G0006
35466,23033,H0003
35467,23033,J0001
35468,23033,K0003
35469,23033,M0001
35470,23033,N0001
35471,23033,P0024
35472,23033,R0001
35473,23033,Z0106
35474,23034,A0150
35475,23034,A1283
35476,23034,B1161
35477,23034,C0269
35478,23034,E0150
35479,23034,F0003
35480,23034,G0003
35481,23034,H0003
35482,23034,J0001
35483,23034,K0003
35484,23034,M0001
35485,23034,N0001
35486,23034,P0024
35487,23034,R0001
35488,23034,Z0106
35489,23035,A0150
35490,23035,A1283
35491,23035,B1161
35492,23035,C0269
35493,23035,E0150
35494,23035,F0014
35495,23035,G0006
35496,23035,H0003
35497,23035,J0001
35498,23035,K0003
35499,23035,M0001
35500,23035,N0001
35501,23035,P0024
35502,23035,R0001
35503,23035,Z0106
35504,23036,A0150
35505,23036,A1283
35506,23036,B1161
35507,23036,C0269
35508,23036,E0150
35509,23036,F0003
35510,23036,G0003
35511,23036,H0003
35512,23036,J0001
35513,23036,K0003
35514,23036,M0001
35515,23036,N0001
35516,23036,P0024
35517,23036,R0001
35518,23036,Z0106
35519,23037,A0150
35520,23037,A1283
35521,23037,B1161
35522,23037,C0269
35523,23037,E0150
35524,23037,F0003
35525,23037,G0003
35526,23037,H0003
35527,23037,J0001
35528,23037,K0003
35529,23037,M0001
35530,23037,N0001
35531,23037,P0024
35532,23037,R0001
35533,23037,Z0106
35534,23038,A0150
35535,23038,A1283
35536,23038,B1161
35537,23038,C0269
35538,23038,E0150
35539,23038,F0014
35540,23038,G0006
35541,23038,H0003
35542,23038,J0001
35543,23038,K0003
35544,23038,M0001
35545,23038,N0001
35546,23038,P0024
35547,23038,R0001
35548,23038,Z0106
35549,23039,A0150
35550,23039,A1283
35551,23039,B1161
35552,23039,C0269
35553,23039,E0150
35554,23039,F0003
35555,23039,G0003
35556,23039,H0003
35557,23039,J0001
35558,23039,K0003
35559,23039,M0001
35560,23039,N0001
35561,23039,P0024
35562,23039,R0001
35563,23039,Z0106
35564,23040,A0150
35565,23040,A1283
35566,23040,B1161
35567,23040,C0269
35568,23040,E0150
35569,23040,F0014
35570,23040,G0006
35571,23040,H0003
35572,23040,J0001
35573,23040,K0003
35574,23040,M0001
35575,23040,N0001
35576,23040,P0024
35577,23040,R0001
35578,23040,Z0106
35579,23041,A0150
35580,23041,A1283
35581,23041,B1161
35582,23041,C0269
35583,23041,E0150
35584,23041,F0003
35585,23041,G0003
35586,23041,H0003
35587,23041,J0001
35588,23041,K0003
35589,23041,M0001
35590,23041,N0001
35591,23041,P0024
35592,23041,R0001
35593,23041,Z0106
35594,23042,A0150
35595,23042,A1283
35596,23042,B1161
35597,23042,C0269
35598,23042,E0150
35599,23042,F0014
35600,23042,G0006
35601,23042,H0003
35602,23042,J0001
35603,23042,K0003
35604,23042,M0001
35605,23042,N0001
35606,23042,P0024
35607,23042,R0001
35608,23042,Z0106
35609,23043,A0150
35610,23043,A1283
35611,23043,B1161
35612,23043,C0269
35613,23043,E0150
35614,23043,F0003
35615,23043,G0003
35616,23043,H0003
35617,23043,J0001
35618,23043,K0003
35619,23043,M0001
35620,23043,N0001
35621,23043,P0024
35622,23043,R0001
35623,23043,Z0106
35624,23044,A0150
35625,23044,A1283
35626,23044,B1161
35627,23044,C0269
35628,23044,E0150
35629,23044,F0014
35630,23044,G0006
35631,23044,H0003
35632,23044,J0001
35633,23044,K0003
35634,23044,M0001
35635,23044,N0001
35636,23044,P0024
35637,23044,R0001
35638,23044,Z0106
35639,23045,A0150
35640,23045,A1283
35641,23045,B1161
35642,23045,C0269
35643,23045,E0150
35644,23045,F0003
35645,23045,G0003
35646,23045,H0003
35647,23045,J0001
35648,23045,K0003
35649,23045,M0001
35650,23045,N0001
35651,23045,P0024
35652,23045,R0001
35653,23045,Z0106
35654,23046,A0150
35655,23046,A1283
35656,23046,B1161
35657,23046,C0269
35658,23046,E0150
35659,23046,F0014
35660,23046,G0006
35661,23046,H0003
35662,23046,J0001
35663,23046,K0003
35664,23046,M0001
35665,23046,N0001
35666,23046,P0024
35667,23046,R0001
35668,23046,Z0106
35669,23047,A0150
35670,23047,A1283
35671,23047,B1161
35672,23047,C0269
35673,23047,E0150
35674,23047,F0003
35675,23047,G0003
35676,23047,H0003
35677,23047,J0001
35678,23047,K0003
35679,23047,M0001
35680,23047,N0001
35681,23047,P0024
35682,23047,R0001
35683,23047,Z0106
35684,23048,A0150
35685,23048,A1283
35686,23048,B1161
35687,23048,C0269
35688,23048,E0150
35689,23048,F0014
35690,23048,G0006
35691,23048,H0003
35692,23048,J0001
35693,23048,K0003
35694,23048,M0001
35695,23048,N0001
35696,23048,P0024
35697,23048,R0001
35698,23048,Z0106
35699,23049,A0150
35700,23049,A1283
35701,23049,B1161
35702,23049,C0269
35703,23049,E0150
35704,23049,F0003
35705,23049,G0003
35706,23049,H0003
35707,23049,J0001
35708,23049,K0003
35709,23049,M0001
35710,23049,N0001
35711,23049,P0024
35712,23049,R0001
35713,23049,Z0106
35714,23050,A0150
35715,23050,A1283
35716,23050,B1161
35717,23050,C0269
35718,23050,E0150
35719,23050,F0014
35720,23050,G0006
35721,23050,H0003
35722,23050,J0001
35723,23050,K0003
35724,23050,M0001
35725,23050,N0001
35726,23050,P0024
35727,23050,R0001
35728,23050,Z0106
35729,23051,A0150
35730,23051,A1283
35731,23051,B1161
35732,23051,C0269
35733,23051,E0150
35734,23051,F0003
35735,23051,G0003
35736,23051,H0003
35737,23051,J0001
35738,23051,K0003
35739,23051,M0001
35740,23051,N0001
35741,23051,P0024
35742,23051,R0001
35743,23051,Z0106
35744,23052,A0150
35745,23052,A1283
35746,23052,B1161
35747,23052,C0269
35748,23052,E0150
35749,23052,F0014
35750,23052,G0006
35751,23052,H0003
35752,23052,J0001
35753,23052,K0003
35754,23052,M0001
35755,23052,N0001
35756,23052,P0024
35757,23052,R0001
35758,23052,Z0106
35759,23053,A0150
35760,23053,A1283
35761,23053,B1161
35762,23053,C0269
35763,23053,E0150
35764,23053,F0003
35765,23053,G0003
35766,23053,H0003
35767,23053,J0001
35768,23053,K0003
35769,23053,M0001
35770,23053,N0001
35771,23053,P0024
35772,23053,R0001
35773,23053,Z0053
35774,23053,Z0106
35775,23054,A0150
35776,23054,A1283
35777,23054,B1161
35778,23054,C0269
35779,23054,E0150
35780,23054,F0022
35781,23054,G0006
35782,23054,H0003
35783,23054,J0001
35784,23054,K0003
35785,23054,M0001
35786,23054,N0001
35787,23054,P0024
35788,23054,R0001
35789,23054,Z0053
35790,23054,Z0106
35791,23055,A0150
35792,23055,A1283
35793,23055,B1161
35794,23055,C0269
35795,23055,E0150
35796,23055,F0003
35797,23055,G0003
35798,23055,H0003
35799,23055,J0001
35800,23055,K0003
35801,23055,M0001
35802,23055,N0001
35803,23055,P0024
35804,23055,R0001
35805,23055,Z0053
35806,23055,Z0106
35807,23056,A0150
35808,23056,A1283
35809,23056,B1161
35810,23056,C0269
35811,23056,E0150
35812,23056,F0014
35813,23056,G0006
35814,23056,H0003
35815,23056,J0001
35816,23056,K0003
35817,23056,M0001
35818,23056,N0001
35819,23056,P0024
35820,23056,R0001
35821,23056,Z0053
35822,23056,Z0106
35823,23057,A0150
35824,23057,A1283
35825,23057,B1161
35826,23057,C0269
35827,23057,E0150
35828,23057,F0003
35829,23057,G0003
35830,23057,H0003
35831,23057,J0001
35832,23057,K0003
35833,23057,M0001
35834,23057,N0001
35835,23057,P0024
35836,23057,R0001
35837,23057,Z0053
35838,23057,Z0106
35839,23058,A0150
35840,23058,A1283
35841,23058,B1161
35842,23058,C0269
35843,23058,E0150
35844,23058,F0014
35845,23058,G0006
35846,23058,H0003
35847,23058,J0001
35848,23058,K0003
35849,23058,M0001
35850,23058,N0001
35851,23058,P0024
35852,23058,R0001
35853,23058,Z0053
35854,23058,Z0106
35855,23059,A0150
35856,23059,A1283
35857,23059,B1161
35858,23059,C0269
35859,23059,E0150
35860,23059,F0003
35861,23059,G0003
35862,23059,H0003
35863,23059,J0001
35864,23059,K0003
35865,23059,M0001
35866,23059,N0001
35867,23059,P0024
35868,23059,R0001
35869,23059,Z0053
35870,23059,Z0106
35871,23060,A0150
35872,23060,A1283
35873,23060,B1161
35874,23060,C0269
35875,23060,E0150
35876,23060,F0014
35877,23060,G0006
35878,23060,H0003
35879,23060,J0001
35880,23060,K0003
35881,23060,M0001
35882,23060,N0001
35883,23060,P0024
35884,23060,R0001
35885,23060,Z0053
35886,23060,Z0106
35887,23061,A0150
35888,23061,A1283
35889,23061,B1161
35890,23061,C0269
35891,23061,E0150
35892,23061,F0003
35893,23061,G0003
35894,23061,H0003
35895,23061,J0001
35896,23061,K0003
35897,23061,M0001
35898,23061,N0001
35899,23061,P0024
35900,23061,R0001
35901,23061,Z0053
35902,23061,Z0106
35903,23062,A0150
35904,23062,A1283
35905,23062,B1161
35906,23062,C0269
35907,23062,E0150
35908,23062,F0014
35909,23062,G0006
35910,23062,H0003
35911,23062,J0001
35912,23062,K0003
35913,23062,M0001
35914,23062,N0001
35915,23062,P0024
35916,23062,R0001
35917,23062,Z0053
35918,23062,Z0106
35919,23063,A0150
35920,23063,A1283
35921,23063,B1161
35922,23063,C0269
35923,23063,E0150
35924,23063,F0003
35925,23063,G0003
35926,23063,H0003
35927,23063,J0001
35928,23063,K0003
35929,23063,M0001
35930,23063,N0001
35931,23063,P0024
35932,23063,R0001
35933,23063,Z0053
35934,23063,Z0106
35935,23064,A0150
35936,23064,A1283
35937,23064,B1161
35938,23064,C0269
35939,23064,E0150
35940,23064,F0014
35941,23064,G0006
35942,23064,H0003
35943,23064,J0001
35944,23064,K0003
35945,23064,M0001
35946,23064,N0001
35947,23064,P0024
35948,23064,R0001
35949,23064,Z0053
35950,23064,Z0106
35951,23065,A0150
35952,23065,A1283
35953,23065,B1161
35954,23065,C0269
35955,23065,E0150
35956,23065,F0014
35957,23065,G0006
35958,23065,H0003
35959,23065,J0001
35960,23065,K0003
35961,23065,M0001
35962,23065,N0001
35963,23065,P0024
35964,23065,R0001
35965,23065,Z0106
35966,23509,A0150
35967,23509,A1283
35968,23509,B1161
35969,23509,C0270
35970,23509,E0150
35971,23509,F0014
35972,23509,G0006
35973,23509,H0003
35974,23509,J0001
35975,23509,K0003
35976,23509,M0001
35977,23509,N0001
35978,23509,P0024
35979,23509,R0001
35980,23509,Z0053
35981,23509,Z0106
35982,23511,A0150
35983,23511,A1283
35984,23511,B1161
35985,23511,C0270
35986,23511,E0150
35987,23511,F0014
35988,23511,G0006
35989,23511,H0003
35990,23511,J0001
35991,23511,K0003
35992,23511,M0001
35993,23511,N0001
35994,23511,P0024
35995,23511,R0001
35996,23511,Z0053
35997,23511,Z0106
35998,23514,A0150
35999,23514,A1283
36000,23514,B1161
36001,23514,C0270
36002,23514,E0150
36003,23514,F0014
36004,23514,G0005
36005,23514,H0003
36006,23514,J0001
36007,23514,K0003
36008,23514,M0001
36009,23514,N0001
36010,23514,P0024
36011,23514,R0001
36012,23514,Z0053
36013,23514,Z0106
36014,23515,A0150
36015,23515,A1283
36016,23515,B1161
36017,23515,C0270
36018,23515,E0150
36019,23515,F0014
36020,23515,G0005
36021,23515,H0003
36022,23515,J0001
36023,23515,K0003
36024,23515,M0001
36025,23515,N0001
36026,23515,P0024
36027,23515,R0001
36028,23515,Z0053
36029,23515,Z0105
36030,23516,A0150
36031,23516,A1283
36032,23516,B1161
36033,23516,C0270
36034,23516,E0150
36035,23516,F0014
36036,23516,G0019
36037,23516,H0003
36038,23516,J0001
36039,23516,K0003
36040,23516,M0001
36041,23516,N0001
36042,23516,P0024
36043,23516,R0001
36044,23516,Z0053
36045,23516,Z0106
36046,23517,A0150
36047,23517,A1283
36048,23517,B1161
36049,23517,C0270
36050,23517,E0150
36051,23517,F0014
36052,23517,G0019
36053,23517,H0003
36054,23517,J0001
36055,23517,K0003
36056,23517,M0001
36057,23517,N0001
36058,23517,P0024
36059,23517,R0001
36060,23517,Z0053
36061,23517,Z0105
36062,23519,A0150
36063,23519,A1283
36064,23519,B1161
36065,23519,C0269
36066,23519,E0150
36067,23519,F0014
36068,23519,G0006
36069,23519,H0003
36070,23519,J0001
36071,23519,K0003
36072,23519,M0001
36073,23519,N0001
36074,23519,P0024
36075,23519,R0001
36076,23519,Z0106
36077,23521,A0150
36078,23521,A1283
36079,23521,B1161
36080,23521,C0269
36081,23521,E0150
36082,23521,F0014
36083,23521,G0006
36084,23521,H0003
36085,23521,J0001
36086,23521,K0003
36087,23521,M0001
36088,23521,N0001
36089,23521,P0024
36090,23521,R0001
36091,23521,Z0106
36092,23523,A0150
36093,23523,A1283
36094,23523,B1161
36095,23523,C0269
36096,23523,E0150
36097,23523,F0014
36098,23523,G0006
36099,23523,H0003
36100,23523,J0001
36101,23523,K0003
36102,23523,M0001
36103,23523,N0001
36104,23523,P0024
36105,23523,R0001
36106,23523,Z0106
36107,23525,A0150
36108,23525,A1283
36109,23525,B1161
36110,23525,C0269
36111,23525,E0150
36112,23525,F0014
36113,23525,G0006
36114,23525,H0003
36115,23525,J0001
36116,23525,K0003
36117,23525,M0001
36118,23525,N0001
36119,23525,P0024
36120,23525,R0001
36121,23525,Z0106
36122,23528,A0150
36123,23528,A1283
36124,23528,B1161
36125,23528,C0269
36126,23528,E0150
36127,23528,F0014
36128,23528,G0005
36129,23528,H0003
36130,23528,J0001
36131,23528,K0003
36132,23528,M0001
36133,23528,N0001
36134,23528,P0024
36135,23528,R0001
36136,23528,Z0106
36137,23531,A0150
36138,23531,A1283
36139,23531,B1161
36140,23531,C0269
36141,23531,E0150
36142,23531,F0014
36143,23531,G0005
36144,23531,H0003
36145,23531,J0001
36146,23531,K0003
36147,23531,M0001
36148,23531,N0001
36149,23531,P0024
36150,23531,R0001
36151,23531,Z0106
36152,23533,A0150
36153,23533,A1283
36154,23533,B1161
36155,23533,C0269
36156,23533,E0150
36157,23533,F0014
36158,23533,G0019
36159,23533,H0003
36160,23533,J0001
36161,23533,K0003
36162,23533,M0001
36163,23533,N0001
36164,23533,P0024
36165,23533,R0001
36166,23533,Z0106
36167,23536,A0150
36168,23536,A1283
36169,23536,B1161
36170,23536,C0269
36171,23536,E0150
36172,23536,F0014
36173,23536,G0019
36174,23536,H0003
36175,23536,J0001
36176,23536,K0003
36177,23536,M0001
36178,23536,N0001
36179,23536,P0024
36180,23536,R0001
36181,23536,Z0106
36182,23540,A0150
36183,23540,A1283
36184,23540,B1161
36185,23540,C0269
36186,23540,E0150
36187,23540,F0014
36188,23540,G0006
36189,23540,H0003
36190,23540,J0001
36191,23540,K0003
36192,23540,M0001
36193,23540,N0001
36194,23540,P0024
36195,23540,R0001
36196,23540,Z0053
36197,23540,Z0106
36198,23541,A0150
